order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2024-10-04,2024,Q4,10,October,North America,USA,Electronics,Accessories,Corporate,3,973.32,2919.96,2150.6,769.36,0.2635
2024-12-11,2024,Q4,12,December,Latin America,Chile,Office Supplies,Art Supplies,Corporate,16,128.4,2054.4,1580.08,474.32,0.2309
2022-12-16,2022,Q4,12,December,Europe,UK,Furniture,Storage,Consumer,13,268.87,3495.31,1941.85,1553.46,0.4444
2023-02-10,2023,Q1,2,February,Latin America,Brazil,Electronics,Laptops,Home Office,8,342.38,2739.04,1761.7,977.34,0.3568
2023-03-12,2023,Q1,3,March,Europe,France,Electronics,Accessories,Consumer,6,775.33,4651.98,3415.61,1236.37,0.2658
2023-01-28,2023,Q1,1,January,Asia Pacific,India,Clothing,Outerwear,Home Office,11,216.2,2378.2,1679.38,698.82,0.2938
2022-08-12,2022,Q3,8,August,Europe,Germany,Office Supplies,Paper,Corporate,13,120.79,1570.27,1101.48,468.79,0.2985
2022-09-13,2022,Q3,9,September,Asia Pacific,China,Office Supplies,Paper,Home Office,1,132.9,132.9,75.7,57.2,0.4304
2023-04-26,2023,Q2,4,April,Latin America,Argentina,Electronics,Phones,Consumer,13,526.74,6847.62,3589.55,3258.07,0.4758
2023-06-29,2023,Q2,6,June,North America,Mexico,Electronics,Phones,Consumer,15,147.88,2218.2,1384.58,833.62,0.3758
2024-12-05,2024,Q4,12,December,North America,Canada,Office Supplies,Binders,Corporate,18,13.45,242.1,180.31,61.79,0.2552
2023-11-22,2023,Q4,11,November,Latin America,Argentina,Office Supplies,Art Supplies,Corporate,9,150.22,1351.98,871.14,480.84,0.3557
2023-10-08,2023,Q4,10,October,Europe,UK,Clothing,Pants,Home Office,8,190.83,1526.64,1024.17,502.47,0.3291
2022-04-28,2022,Q2,4,April,Asia Pacific,Australia,Electronics,Phones,Corporate,5,1832.72,9163.6,4777.21,4386.39,0.4787
2024-04-02,2024,Q2,4,April,Europe,Germany,Electronics,Accessories,Corporate,9,447.23,4025.07,2462.0,1563.07,0.3883
2023-05-25,2023,Q2,5,May,Asia Pacific,India,Clothing,Outerwear,Corporate,9,158.95,1430.55,858.29,572.26,0.4
2023-01-20,2023,Q1,1,January,North America,Mexico,Office Supplies,Paper,Home Office,6,22.81,136.86,83.7,53.16,0.3884
2024-01-08,2024,Q1,1,January,North America,Mexico,Office Supplies,Art Supplies,Corporate,2,188.59,377.18,211.61,165.57,0.439
2023-04-24,2023,Q2,4,April,Latin America,Argentina,Electronics,Laptops,Corporate,3,215.71,647.13,330.57,316.56,0.4892
2024-09-02,2024,Q3,9,September,North America,Mexico,Clothing,Pants,Home Office,17,121.26,2061.42,1121.17,940.25,0.4561
2023-02-04,2023,Q1,2,February,Europe,Germany,Furniture,Tables,Consumer,3,1353.14,4059.42,2308.6,1750.82,0.4313
2023-09-10,2023,Q3,9,September,Latin America,Brazil,Clothing,Shirts,Corporate,13,158.47,2060.11,1117.8,942.31,0.4574
2023-05-09,2023,Q2,5,May,Europe,France,Furniture,Storage,Home Office,2,1344.74,2689.48,1906.66,782.82,0.2911
2022-07-03,2022,Q3,7,July,North America,Canada,Electronics,Phones,Corporate,19,1635.95,31083.05,22195.67,8887.38,0.2859
2024-02-25,2024,Q1,2,February,Asia Pacific,Japan,Office Supplies,Art Supplies,Corporate,19,54.87,1042.53,640.74,401.79,0.3854
2022-09-10,2022,Q3,9,September,Europe,Italy,Electronics,Accessories,Corporate,1,610.72,610.72,347.82,262.9,0.4305
2023-04-04,2023,Q2,4,April,North America,Mexico,Office Supplies,Binders,Home Office,18,64.75,1165.5,809.2,356.3,0.3057
2024-02-21,2024,Q1,2,February,Latin America,Brazil,Furniture,Tables,Consumer,6,917.31,5503.86,2881.72,2622.14,0.4764
2023-08-19,2023,Q3,8,August,North America,USA,Electronics,Laptops,Home Office,9,254.99,2294.91,1217.97,1076.94,0.4693
2023-01-21,2023,Q1,1,January,North America,Mexico,Office Supplies,Paper,Corporate,10,155.67,1556.7,1167.86,388.84,0.2498
2024-02-18,2024,Q1,2,February,North America,Canada,Electronics,Accessories,Home Office,18,638.24,11488.32,7353.78,4134.54,0.3599
2023-01-24,2023,Q1,1,January,Latin America,Argentina,Office Supplies,Binders,Home Office,9,122.94,1106.46,703.27,403.19,0.3644
2022-09-16,2022,Q3,9,September,Europe,Germany,Clothing,Shirts,Home Office,8,207.29,1658.32,1292.71,365.61,0.2205
2024-08-01,2024,Q3,8,August,Asia Pacific,Japan,Office Supplies,Paper,Corporate,4,56.87,227.48,140.24,87.24,0.3835
2024-07-22,2024,Q3,7,July,Europe,UK,Furniture,Storage,Home Office,5,731.1,3655.5,2550.1,1105.4,0.3024
2022-03-12,2022,Q1,3,March,Asia Pacific,Australia,Electronics,Laptops,Home Office,18,1783.24,32098.32,25217.33,6880.99,0.2144
2024-09-06,2024,Q3,9,September,Europe,Italy,Office Supplies,Art Supplies,Corporate,4,199.41,797.64,599.87,197.77,0.2479
2022-05-01,2022,Q2,5,May,Asia Pacific,Japan,Furniture,Storage,Consumer,9,1329.25,11963.25,6187.72,5775.53,0.4828
2022-04-18,2022,Q2,4,April,Europe,Italy,Clothing,Pants,Home Office,14,35.99,503.86,276.2,227.66,0.4518
2022-11-23,2022,Q4,11,November,North America,Mexico,Clothing,Pants,Corporate,11,81.78,899.58,493.28,406.3,0.4517
2024-08-27,2024,Q3,8,August,Asia Pacific,India,Clothing,Shirts,Home Office,13,78.65,1022.45,660.19,362.26,0.3543
2023-08-03,2023,Q3,8,August,Asia Pacific,Japan,Clothing,Shirts,Consumer,5,86.94,434.7,332.68,102.02,0.2347
2023-10-25,2023,Q4,10,October,North America,Mexico,Office Supplies,Binders,Home Office,7,65.96,461.72,297.23,164.49,0.3563
2022-12-02,2022,Q4,12,December,Europe,Italy,Clothing,Pants,Consumer,7,293.44,2054.08,1491.18,562.9,0.274
2023-03-06,2023,Q1,3,March,Europe,France,Electronics,Laptops,Home Office,14,810.5,11347.0,9193.35,2153.65,0.1898
2022-07-28,2022,Q3,7,July,Europe,Italy,Clothing,Outerwear,Consumer,18,112.0,2016.0,1046.43,969.57,0.4809
2022-04-26,2022,Q2,4,April,North America,Canada,Clothing,Shirts,Consumer,13,208.08,2705.04,2043.0,662.04,0.2447
2022-08-29,2022,Q3,8,August,Asia Pacific,India,Furniture,Storage,Home Office,7,977.47,6842.29,5160.04,1682.25,0.2459
2024-04-07,2024,Q2,4,April,Europe,Germany,Electronics,Phones,Corporate,3,693.16,2079.48,1350.86,728.62,0.3504
2024-09-27,2024,Q3,9,September,Asia Pacific,Japan,Clothing,Outerwear,Home Office,5,85.02,425.1,272.86,152.24,0.3581
2022-07-03,2022,Q3,7,July,Latin America,Chile,Clothing,Pants,Home Office,19,166.55,3164.45,2602.85,561.6,0.1775
2024-06-30,2024,Q2,6,June,Asia Pacific,China,Electronics,Phones,Consumer,9,803.44,7230.96,5516.84,1714.12,0.2371
2022-09-07,2022,Q3,9,September,Latin America,Chile,Furniture,Chairs,Home Office,3,1281.5,3844.5,2168.24,1676.26,0.436
2024-09-09,2024,Q3,9,September,Asia Pacific,China,Furniture,Tables,Corporate,6,991.03,5946.18,3026.3,2919.88,0.4911
2024-06-07,2024,Q2,6,June,Asia Pacific,Japan,Electronics,Laptops,Consumer,17,218.62,3716.54,2490.68,1225.86,0.3298
2023-01-14,2023,Q1,1,January,Latin America,Chile,Electronics,Laptops,Home Office,8,1643.54,13148.32,6953.39,6194.93,0.4712
2024-12-21,2024,Q4,12,December,Latin America,Brazil,Electronics,Phones,Home Office,16,1636.77,26188.32,21118.81,5069.51,0.1936
2022-08-29,2022,Q3,8,August,Europe,France,Electronics,Accessories,Corporate,13,1731.53,22509.89,18008.61,4501.28,0.2
2023-10-06,2023,Q4,10,October,North America,USA,Furniture,Storage,Consumer,2,468.65,937.3,767.78,169.52,0.1809
2022-11-27,2022,Q4,11,November,North America,Mexico,Office Supplies,Paper,Consumer,18,189.28,3407.04,2517.42,889.62,0.2611
2022-09-13,2022,Q3,9,September,Asia Pacific,Australia,Furniture,Tables,Home Office,17,1030.49,17518.33,10177.24,7341.09,0.4191
2022-01-01,2022,Q1,1,January,Europe,UK,Electronics,Accessories,Corporate,19,681.49,12948.31,6762.77,6185.54,0.4777
2024-12-29,2024,Q4,12,December,Latin America,Brazil,Clothing,Outerwear,Corporate,11,261.2,2873.2,1574.67,1298.53,0.4519
2024-12-06,2024,Q4,12,December,Asia Pacific,Japan,Electronics,Accessories,Consumer,16,724.76,11596.16,8486.18,3109.98,0.2682
2023-05-01,2023,Q2,5,May,North America,USA,Furniture,Tables,Consumer,8,1317.18,10537.44,6336.21,4201.23,0.3987
2022-10-02,2022,Q4,10,October,Europe,UK,Office Supplies,Paper,Home Office,7,30.68,214.76,160.38,54.38,0.2532
2024-05-14,2024,Q2,5,May,North America,Mexico,Office Supplies,Binders,Corporate,8,137.16,1097.28,645.54,451.74,0.4117
2022-12-01,2022,Q4,12,December,Latin America,Argentina,Electronics,Laptops,Home Office,3,420.83,1262.49,654.94,607.55,0.4812
2024-05-21,2024,Q2,5,May,Europe,France,Electronics,Accessories,Home Office,1,1003.4,1003.4,799.89,203.51,0.2028
2023-07-06,2023,Q3,7,July,Europe,UK,Furniture,Tables,Consumer,12,356.24,4274.88,3365.16,909.72,0.2128
2023-10-10,2023,Q4,10,October,Latin America,Argentina,Electronics,Accessories,Consumer,10,1142.93,11429.3,6471.48,4957.82,0.4338
2022-06-08,2022,Q2,6,June,Asia Pacific,China,Electronics,Accessories,Home Office,4,1197.87,4791.48,2912.05,1879.43,0.3922
2024-04-13,2024,Q2,4,April,North America,Canada,Electronics,Laptops,Corporate,17,975.71,16587.07,13104.58,3482.49,0.21
2023-07-14,2023,Q3,7,July,Europe,France,Office Supplies,Paper,Consumer,3,143.33,429.99,230.86,199.13,0.4631
2024-02-12,2024,Q1,2,February,Europe,Italy,Electronics,Phones,Consumer,14,1374.92,19248.88,14320.37,4928.51,0.256
2024-12-14,2024,Q4,12,December,Asia Pacific,India,Electronics,Accessories,Corporate,17,678.06,11527.02,6325.3,5201.72,0.4513
2023-08-01,2023,Q3,8,August,Asia Pacific,China,Electronics,Phones,Corporate,18,874.78,15746.04,12757.96,2988.08,0.1898
2024-03-08,2024,Q1,3,March,Europe,UK,Clothing,Pants,Home Office,15,39.86,597.9,372.15,225.75,0.3776
2022-09-19,2022,Q3,9,September,Asia Pacific,China,Furniture,Storage,Consumer,18,976.55,17577.9,10453.5,7124.4,0.4053
2022-10-20,2022,Q4,10,October,Latin America,Chile,Office Supplies,Paper,Home Office,3,127.78,383.34,307.52,75.82,0.1978
2024-01-29,2024,Q1,1,January,Europe,Italy,Clothing,Shirts,Corporate,2,237.14,474.28,302.4,171.88,0.3624
2023-12-26,2023,Q4,12,December,Latin America,Chile,Office Supplies,Binders,Corporate,17,48.2,819.4,425.81,393.59,0.4803
2024-12-02,2024,Q4,12,December,Europe,UK,Electronics,Laptops,Corporate,15,778.67,11680.05,7246.68,4433.37,0.3796
2023-10-03,2023,Q4,10,October,North America,Mexico,Electronics,Phones,Home Office,2,418.17,836.34,553.58,282.76,0.3381
2023-05-07,2023,Q2,5,May,North America,USA,Electronics,Phones,Home Office,6,219.95,1319.7,843.11,476.59,0.3611
2023-08-09,2023,Q3,8,August,Latin America,Brazil,Clothing,Outerwear,Home Office,2,40.54,81.08,59.36,21.72,0.2679
2022-10-07,2022,Q4,10,October,Latin America,Argentina,Electronics,Laptops,Consumer,3,1800.61,5401.83,4314.09,1087.74,0.2014
2023-01-25,2023,Q1,1,January,North America,Mexico,Clothing,Outerwear,Home Office,17,58.46,993.82,593.22,400.6,0.4031
2023-12-08,2023,Q4,12,December,Europe,Germany,Clothing,Shirts,Home Office,2,280.63,561.26,410.44,150.82,0.2687
2024-12-08,2024,Q4,12,December,Europe,France,Electronics,Laptops,Consumer,6,691.99,4151.94,3304.86,847.08,0.204
2024-11-18,2024,Q4,11,November,Asia Pacific,China,Clothing,Pants,Corporate,5,277.79,1388.95,862.2,526.75,0.3792
2022-12-16,2022,Q4,12,December,Asia Pacific,China,Office Supplies,Art Supplies,Consumer,9,116.3,1046.7,698.72,347.98,0.3325
2022-08-30,2022,Q3,8,August,Asia Pacific,Australia,Clothing,Pants,Corporate,10,81.5,815.0,407.56,407.44,0.4999
2023-03-13,2023,Q1,3,March,North America,Mexico,Clothing,Shirts,Corporate,4,163.63,654.52,391.72,262.8,0.4015
2024-11-21,2024,Q4,11,November,North America,Canada,Clothing,Shirts,Corporate,2,66.99,133.98,72.63,61.35,0.4579
2022-01-13,2022,Q1,1,January,Latin America,Argentina,Office Supplies,Binders,Consumer,14,175.86,2462.04,1853.85,608.19,0.247
2022-01-11,2022,Q1,1,January,Asia Pacific,Japan,Clothing,Pants,Consumer,1,217.56,217.56,132.21,85.35,0.3923
2022-07-27,2022,Q3,7,July,Latin America,Argentina,Furniture,Chairs,Home Office,18,183.67,3306.06,2513.96,792.1,0.2396
2024-11-19,2024,Q4,11,November,Europe,Italy,Electronics,Laptops,Consumer,1,1465.56,1465.56,789.51,676.05,0.4613
2022-11-15,2022,Q4,11,November,Asia Pacific,Japan,Clothing,Pants,Corporate,4,277.0,1108.0,595.89,512.11,0.4622
2023-09-05,2023,Q3,9,September,Asia Pacific,India,Furniture,Storage,Corporate,2,156.44,312.88,177.23,135.65,0.4336
2022-08-11,2022,Q3,8,August,Latin America,Chile,Clothing,Shirts,Consumer,17,129.71,2205.07,1721.81,483.26,0.2192
2023-12-26,2023,Q4,12,December,Latin America,Brazil,Office Supplies,Art Supplies,Consumer,13,149.12,1938.56,1435.08,503.48,0.2597
2022-08-15,2022,Q3,8,August,Europe,UK,Electronics,Phones,Corporate,10,1767.16,17671.6,13617.99,4053.61,0.2294
2024-05-12,2024,Q2,5,May,Asia Pacific,China,Furniture,Storage,Consumer,19,125.05,2375.95,1632.84,743.11,0.3128
2024-09-08,2024,Q3,9,September,Asia Pacific,China,Clothing,Pants,Home Office,4,296.88,1187.52,794.61,392.91,0.3309
2024-10-11,2024,Q4,10,October,Europe,UK,Clothing,Outerwear,Home Office,10,177.48,1774.8,1060.99,713.81,0.4022
2024-03-07,2024,Q1,3,March,Europe,Germany,Electronics,Phones,Consumer,1,1784.35,1784.35,1141.14,643.21,0.3605
2022-11-15,2022,Q4,11,November,Asia Pacific,China,Furniture,Chairs,Home Office,18,218.26,3928.68,2935.63,993.05,0.2528
2023-12-02,2023,Q4,12,December,Latin America,Chile,Electronics,Laptops,Corporate,14,1731.65,24243.1,14886.68,9356.42,0.3859
2023-08-16,2023,Q3,8,August,Asia Pacific,India,Electronics,Laptops,Consumer,10,546.03,5460.3,4295.1,1165.2,0.2134
2022-11-09,2022,Q4,11,November,Europe,France,Office Supplies,Paper,Corporate,6,198.42,1190.52,991.69,198.83,0.167
2023-05-22,2023,Q2,5,May,Latin America,Brazil,Clothing,Outerwear,Consumer,17,85.4,1451.8,760.55,691.25,0.4761
2024-10-25,2024,Q4,10,October,Europe,France,Furniture,Chairs,Consumer,19,687.98,13071.62,6816.83,6254.79,0.4785
2022-09-28,2022,Q3,9,September,Latin America,Brazil,Office Supplies,Paper,Consumer,3,75.84,227.52,148.69,78.83,0.3465
2024-05-23,2024,Q2,5,May,North America,Mexico,Furniture,Chairs,Consumer,11,1365.52,15020.72,10101.96,4918.76,0.3275
2024-02-18,2024,Q1,2,February,Latin America,Chile,Office Supplies,Art Supplies,Home Office,9,109.72,987.48,784.06,203.42,0.206
2023-04-19,2023,Q2,4,April,Europe,UK,Clothing,Pants,Consumer,16,218.49,3495.84,2963.86,531.98,0.1522
2024-11-10,2024,Q4,11,November,Latin America,Chile,Electronics,Laptops,Consumer,6,708.76,4252.56,2370.8,1881.76,0.4425
2023-07-06,2023,Q3,7,July,Asia Pacific,Australia,Office Supplies,Art Supplies,Corporate,14,183.58,2570.12,1930.87,639.25,0.2487
2023-05-21,2023,Q2,5,May,Asia Pacific,China,Furniture,Chairs,Consumer,19,543.32,10323.08,5236.54,5086.54,0.4927
2022-04-17,2022,Q2,4,April,Asia Pacific,Japan,Office Supplies,Binders,Corporate,18,42.08,757.44,596.44,161.0,0.2126
2022-07-26,2022,Q3,7,July,Latin America,Brazil,Office Supplies,Binders,Corporate,6,20.18,121.08,101.03,20.05,0.1656
2023-11-16,2023,Q4,11,November,Asia Pacific,China,Electronics,Accessories,Consumer,16,420.74,6731.84,5377.93,1353.91,0.2011
2022-09-24,2022,Q3,9,September,Asia Pacific,Australia,Office Supplies,Art Supplies,Home Office,8,46.4,371.2,200.61,170.59,0.4596
2024-12-19,2024,Q4,12,December,Asia Pacific,Japan,Office Supplies,Paper,Home Office,4,187.29,749.16,612.98,136.18,0.1818
2024-02-26,2024,Q1,2,February,North America,USA,Furniture,Storage,Home Office,7,362.89,2540.23,1522.78,1017.45,0.4005
2022-09-04,2022,Q3,9,September,North America,Mexico,Furniture,Chairs,Home Office,15,1327.35,19910.25,16592.82,3317.43,0.1666
2024-07-01,2024,Q3,7,July,North America,USA,Office Supplies,Binders,Home Office,14,111.19,1556.66,865.44,691.22,0.444
2024-08-29,2024,Q3,8,August,Europe,France,Electronics,Phones,Consumer,19,1431.78,27203.82,15451.65,11752.17,0.432
2024-05-06,2024,Q2,5,May,Asia Pacific,Australia,Office Supplies,Binders,Home Office,17,103.15,1753.55,1365.58,387.97,0.2212
2022-08-29,2022,Q3,8,August,Latin America,Brazil,Clothing,Pants,Home Office,9,200.75,1806.75,1001.88,804.87,0.4455
2024-10-28,2024,Q4,10,October,North America,USA,Office Supplies,Art Supplies,Consumer,6,159.66,957.96,552.91,405.05,0.4228
2023-08-17,2023,Q3,8,August,North America,Mexico,Electronics,Accessories,Consumer,1,175.64,175.64,104.66,70.98,0.4041
2024-03-25,2024,Q1,3,March,Latin America,Chile,Electronics,Phones,Corporate,7,595.75,4170.25,3500.36,669.89,0.1606
2024-11-09,2024,Q4,11,November,Latin America,Chile,Clothing,Pants,Home Office,1,32.07,32.07,18.05,14.02,0.4372
2023-07-11,2023,Q3,7,July,Europe,France,Electronics,Phones,Home Office,5,368.28,1841.4,1412.78,428.62,0.2328
2023-03-23,2023,Q1,3,March,North America,Mexico,Clothing,Outerwear,Home Office,1,162.28,162.28,116.37,45.91,0.2829
2024-12-11,2024,Q4,12,December,Asia Pacific,Australia,Furniture,Tables,Home Office,16,1180.83,18893.28,11712.07,7181.21,0.3801
2023-07-04,2023,Q3,7,July,North America,USA,Furniture,Chairs,Home Office,15,972.56,14588.4,10527.6,4060.8,0.2784
2023-05-03,2023,Q2,5,May,Asia Pacific,China,Furniture,Tables,Consumer,1,1412.05,1412.05,1159.54,252.51,0.1788
2023-07-08,2023,Q3,7,July,North America,Mexico,Furniture,Chairs,Home Office,3,1252.84,3758.52,2795.57,962.95,0.2562
2022-08-26,2022,Q3,8,August,North America,Mexico,Office Supplies,Art Supplies,Home Office,11,18.46,203.06,125.32,77.74,0.3828
2024-01-26,2024,Q1,1,January,Asia Pacific,China,Office Supplies,Art Supplies,Consumer,14,135.92,1902.88,1568.37,334.51,0.1758
2024-04-16,2024,Q2,4,April,Asia Pacific,Australia,Electronics,Accessories,Consumer,10,382.16,3821.6,2708.61,1112.99,0.2912
2023-12-30,2023,Q4,12,December,Europe,UK,Furniture,Tables,Consumer,4,863.75,3455.0,2019.94,1435.06,0.4154
2022-08-06,2022,Q3,8,August,Latin America,Chile,Office Supplies,Art Supplies,Home Office,1,43.35,43.35,25.28,18.07,0.4168
2023-02-27,2023,Q1,2,February,Latin America,Brazil,Office Supplies,Binders,Consumer,10,115.06,1150.6,951.01,199.59,0.1735
2024-03-20,2024,Q1,3,March,Europe,Italy,Furniture,Storage,Home Office,16,1068.43,17094.88,10716.36,6378.52,0.3731
2024-06-07,2024,Q2,6,June,Asia Pacific,Japan,Clothing,Shirts,Corporate,17,74.08,1259.36,837.42,421.94,0.335
2023-01-07,2023,Q1,1,January,Latin America,Brazil,Furniture,Chairs,Home Office,2,617.08,1234.16,840.53,393.63,0.3189
2024-10-01,2024,Q4,10,October,Europe,UK,Electronics,Laptops,Consumer,13,751.57,9770.41,7223.8,2546.61,0.2606
2022-12-30,2022,Q4,12,December,Latin America,Chile,Furniture,Chairs,Consumer,1,1292.19,1292.19,974.12,318.07,0.2461
2022-05-28,2022,Q2,5,May,Latin America,Brazil,Clothing,Outerwear,Corporate,16,87.43,1398.88,888.82,510.06,0.3646
2022-07-25,2022,Q3,7,July,Europe,Germany,Electronics,Laptops,Corporate,13,1136.43,14773.59,8457.44,6316.15,0.4275
2022-02-12,2022,Q1,2,February,North America,USA,Electronics,Phones,Consumer,1,270.54,270.54,221.52,49.02,0.1812
2022-06-21,2022,Q2,6,June,Asia Pacific,Japan,Electronics,Phones,Consumer,2,854.82,1709.64,1001.75,707.89,0.4141
2023-11-25,2023,Q4,11,November,North America,USA,Furniture,Tables,Home Office,9,566.83,5101.47,2749.8,2351.67,0.461
2024-06-28,2024,Q2,6,June,Europe,UK,Office Supplies,Binders,Consumer,18,193.34,3480.12,1990.73,1489.39,0.428
2023-05-15,2023,Q2,5,May,North America,Mexico,Office Supplies,Art Supplies,Home Office,11,51.84,570.24,373.69,196.55,0.3447
2022-09-10,2022,Q3,9,September,North America,USA,Electronics,Accessories,Corporate,10,1115.66,11156.6,6341.53,4815.07,0.4316
2022-07-30,2022,Q3,7,July,Latin America,Brazil,Electronics,Phones,Consumer,16,672.78,10764.48,7640.42,3124.06,0.2902
2023-04-10,2023,Q2,4,April,Latin America,Argentina,Furniture,Tables,Home Office,17,608.36,10342.12,7921.43,2420.69,0.2341
2023-08-11,2023,Q3,8,August,Europe,Italy,Electronics,Laptops,Consumer,4,1908.92,7635.68,5789.94,1845.74,0.2417
2022-08-14,2022,Q3,8,August,Europe,Germany,Office Supplies,Binders,Consumer,15,176.77,2651.55,1371.81,1279.74,0.4826
2023-11-15,2023,Q4,11,November,North America,Canada,Electronics,Phones,Home Office,15,1048.48,15727.2,9055.76,6671.44,0.4242
2022-11-06,2022,Q4,11,November,Europe,Italy,Office Supplies,Art Supplies,Consumer,19,21.99,417.81,280.18,137.63,0.3294
2024-05-20,2024,Q2,5,May,Europe,UK,Office Supplies,Binders,Consumer,14,192.5,2695.0,1767.11,927.89,0.3443
2023-07-10,2023,Q3,7,July,Latin America,Chile,Office Supplies,Binders,Home Office,3,73.57,220.71,180.62,40.09,0.1816
2022-06-06,2022,Q2,6,June,North America,USA,Furniture,Tables,Consumer,17,504.91,8583.47,5586.13,2997.34,0.3492
2024-03-10,2024,Q1,3,March,Latin America,Chile,Clothing,Shirts,Consumer,3,141.43,424.29,338.14,86.15,0.203
2024-05-25,2024,Q2,5,May,Asia Pacific,Japan,Electronics,Laptops,Consumer,3,1972.96,5918.88,4598.67,1320.21,0.2231
2023-01-08,2023,Q1,1,January,Latin America,Argentina,Office Supplies,Binders,Corporate,7,71.15,498.05,343.96,154.09,0.3094
2024-09-12,2024,Q3,9,September,Latin America,Chile,Office Supplies,Paper,Home Office,1,15.0,15.0,9.61,5.39,0.3593
2023-05-19,2023,Q2,5,May,Latin America,Argentina,Clothing,Outerwear,Home Office,16,128.49,2055.84,1447.72,608.12,0.2958
2024-10-05,2024,Q4,10,October,Europe,Italy,Electronics,Accessories,Home Office,7,778.27,5447.89,3934.25,1513.64,0.2778
2024-05-13,2024,Q2,5,May,Europe,Germany,Furniture,Tables,Consumer,16,1019.62,16313.92,9408.14,6905.78,0.4233
2023-02-21,2023,Q1,2,February,North America,Canada,Clothing,Shirts,Consumer,14,101.74,1424.36,1085.38,338.98,0.238
2022-05-03,2022,Q2,5,May,Asia Pacific,Australia,Furniture,Tables,Corporate,13,620.28,8063.64,4331.34,3732.3,0.4629
2022-10-23,2022,Q4,10,October,Latin America,Brazil,Furniture,Chairs,Consumer,4,1095.48,4381.92,3658.89,723.03,0.165
